dataset;session;speaker;utterance
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;okay it is [okay, isn't that just like] a close system, it is actually something getting like I don't know information or all over the internet
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;[it's a trustworthy system and accurate (.) yeah]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;so then I guess if you go back to the accuracy thing, then it creates more credibility, it get's more weight
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;mmh mmh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;yeah so we should combine- (long break)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;(.) 'credible key functionality' there
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;(Abby hands over a post 'it to Kenny with the text 'explain the full product to create trust')
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;and the product should really be easy to use as they talked about
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;ehm
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;(points at wall) (INAUDIBLE)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;convenient and easy to use
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;I- I would like to (.) write it in a different way
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;you're welcome hehe (everyone laughs)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;I just think it's it's gonna be shallow to say 'easy to use'
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;mmh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;everybody (.) can agree to that
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;ehm (..) It's something about (.) understanding their their everyday life, when it's convenient for them
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;mmh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;and how do they use their (services to get inspired?) maybe it's much about this personalisation
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;yeah I [think-]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;[that's a big part] of making it easy to [use]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;[mmh mmh]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;[mhh] And I think the new dimension - the thing that it should be easy to use WHEN I need it
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;So if its on the go, if it's when he is [sitting idling in the car] something so- it's not just the 'easy to use' and it needs to be user friendly, but it's it's the whole thing about
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;[precisely]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;[own needs]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;[personalizing] exactly. He can just use it (.) just when he [wants to] and another one can use it whenever he [wants eh]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;[mmh mmh]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;[that the phrase use as (willingness as e Rén made?)  so amusing the hu- the person as the s- source that everything should come just stream from  the user it self ehm actually in the eh the one where we had to give name at the very very very end, where we gave a name to the thing (.) ah I think it was when we said here's e Rén, so Rén is people, person so- so e Rén, that is the little face we used, so that we use the person as the source and everything should stream from the person
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;but then (e Rén mit?), is like respect, not just, you just from the person himself, but you are respecting the person as something
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;mmh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;so then I think it's the idea behind the personalization [and like using it when ever]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;[Yeah (.) human centred design yeah yeah]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;mmh mmh (..)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;and that's again all about what's what's THE COMPANY saying in (.) in the [values]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;mhh [Yes, yes,] it really is (.) mmh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;It fits to THE COMPANY
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;it does hehe it does (.) we know all this, (it fits the?) we are- where we are
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;yeah we need to find the [way how to utilize it]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;[yeah yes] (long break)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;we have something that was the perfect thing that they said (points at post-it on wall) it was all about the service, they don't really care about the (flat?) of the thing
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;mmh service (equipment?)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;just this 'competegaming' (.) [part] in the product, they talked [a little bit about that]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;[yeah] [yes they did]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;kinda the
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;(INAUDIBLE)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;I'm gonna try that with my-
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;mmh share with others
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;like social
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;(this remind me of?) 'cause they could get more people involved, if you need it for yourself, you share, but then if you (.) if you make it a game everybody want to take part of it
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;mmh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;cause even if you want to share with someone else it's just like (.) still one-way the way you are going to that person, but then if everybody involved (in cleaning?) it becomes a lot to easy, its (parmore? Parmore?)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;also (..) the (.) Yen was the one who mentioned that the (.) about the prizing, that it should be re- basic prize tags of thousand of dollars and eh the basic models can be cheaper (.) it depends on the technology like value the technology, like of course if they have a very high (lock?) product it gotta be cheap because it's basically (..) and then they also talked about the (..) (terri boards?) like giving prices (.) for something (..) do you remember? (..) the (..)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;what was it with the?
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;something with the price is like ehm an actual rewards (..) eh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;ah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;with a service can't find it I wrote something about it
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;was it when (.) in the compete thing [so they] could win something?
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;[yeah] yes yes yes
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;ahhh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;the three spoke about monitor or a medal or something
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;yeah yeah yeah the reward
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;mmh mmh (..) ehm (..)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;so they are willing, seem more than ready to like (.) going to those competitions if they have an incentive to win something for free
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;mmh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;and that's how I guess why they are doing the one with the child seat right now as well
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah (.) I think it seems- it sounds strange to me
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;with the
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;somehow that (.) that people like this (.) kind of eh wealthy (.) are really into this, the thing about getting something for free. I mean (.) what's it
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;well (.) I think what I head from (.) I think one was that, what he wanted to have is a- someway where he could [showcase] that he was successful
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;[yeah!]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah [exactly ]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;[his goals]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;but not maybe in the way- not maybe to actually get a prize [it's like a physical item 'okay not just' but to show off that 'oh I totally ' ]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;[ I think eh that actually value ] [yeah yeah] this is a token of my [surface ] this and-
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;[exactly!] exactly and then that's easy to is as s- [kind of a status symbol]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;[it definitely a status symbol]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;I think it is a (.) like a cheap thrill right? Like, you don't care for it [and then like to] kinda get it, it gives you that that shot- shot of high a little bit
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;[to get]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;you know right, if you like 'uh it's pretty cool' right (.) and that kind of additional (..) (Long pause when Kenny writes on a post-it)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;and then I guess this goes with like, with Susan said before (.) in the other session. I mean I wasn't in the group but first thing I think that she does something, because eh her friends (.) like want her to kinda do it or like do it- no, maybe not Susan, it's like ' I don't really want it, but like I want is because other people want it and I can show that I can do'
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah exactly that was Susan, exactly yeah (.)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;it kinda goes with the incentive part of this like to brag like ' okay my friend want it, then I want it to and then if I get it then I can be like oh yeah'
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah and the funny thing (.) with her- the way she said it was that 'I want to (.) be able to do what other people want, but can't'
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;mmh mmh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;so it wasn't 'what I want to brag to these people' but it was what [they want. She wants to do that] if they could. (.) so really yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;mmh mmh yeah]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;status
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah exactly! It's only [status it's ] not about what you actually want your self, because that- the status is more important to her to actually-
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;[yeah it's only status]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;but I  guess  that's (.) what you want as a self satisfaction right
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;the thing it self (.) is the
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;too
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;and the thing you
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah feel different or kinda dammed to express
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;the thing you wrote there actually to show my- the goals and successes and my goals- that you can do in THE COMPANY PRODUCT like if you're, you can compete, you could compete (.) if you- if you have a product like who are environmental or friendly (driver?) for instance and then you can share it and show it
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;mmh mmh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;so it is a way of competing and (..) the way you are the best among your friends or THE COMPANY PRODUCT drivers
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;mmh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;even I have the better (mojo?) kind of thing, like 'you have the standard' 'I have the better one'
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;mmh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;so this is the extra functioning does having it, then it makes the other person really want it
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;mmh mmh yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;we did see that yeah (.) and it did actually - we did actually make (..) a lit- small concept around it. (but I think we changed it on the way?) so it became a buyer quality instead (..)to the story about the (..) you need something (INAUDIBLE)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;mmh
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;I think the native Asian is that- it shows status in a different way, like because you know we were talking about like how to push people in kind of to want to show off their status right, and it- I guess the target that we are looking at now are no longer (want's to?)  push it or go and in that kinda sense , and this time it's very hard for the Chinese to actually commit to and say 'that I want show off my status', so it has to be like to these other ways to kinda show off your status
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;then we can see like the Susan, what she said that now they mention to the whole group, they can not (INAUDIABLE) (long break, Abby is taking notes)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;Heidi said something like (..) 'it had to be a cool pro- product and save your time and then it should also (.) solve a problem'
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;they want a little to much
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;mmh?
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;they want a little to much
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;hehe I think maybe it kinda goes together (. ) that is solves the problem (.) and by that problem it solves it's kinda saving them some time [but] and then they kinda (change agents?) but it's something cool eh or nice or what she wrote also on the pitch, yeah cool, fun, use
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Kenny;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;and the ones (.) comes the inconvenience (..) (long pause)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;I head what Will was talking about yesterday about his company is another marker, premium right, because he feels, you kind of do that, as the (INAUDIBLE)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;can I (.) so Heidi said that eh she saw the advertising with the shoes (.) the (INAUDIBLE) so it's like me it's like the other generation
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;arh sure
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;yeah so (.) maybe that is something (..) do you remember that Abby?
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;Yeah (.) eh yeah (.) so it was when was it? In relation to [what (..)I think it was] (.) Yeah (..)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;[it was advertising]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;So was it in how to show the environment? That is was environment friendly (..) how to(.) I remember she said something about to- that to show this (.) or she- there was this eh add ware
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;yeah it-
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;it was shown to sure that it- its something that you have for generations or [something like ]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;]yes yes ] lifestyle and
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;yeah and I think it kinda con- (corrects?) with the eh companion (.) life long companion
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;did you know like even  if you use it in (.) you know some other ways to use it
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;like you have the personal (.) attachment to it or family attachment
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Abby;yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;it's like my father had a COMPANY PRODUCT, I have a COMPANY PRODUCT and my (kids?) have a COMPANY PRODUCT
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;and this- that's the case from the (.) the Phase I videos, he knew so much about THE COMPANY he was in a THE COMPANY club (.)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;mmh yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Nina;you really gets (ways?)  (long pause)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;is APPX something? (.)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;sorry?
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;APPX it that something? (.)
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;A-P-P is just ehm the apps (.) okay? Like the apps they have, but they say 'A-P-P', they don't say the word app.
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;ah ah they ahh 'cause I was like listening and wondering (laughs) yeah
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;(laughs) and they say APP hehe 'cause they don't know how  to say the word app.
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;haha (more laughs) okay  then I know (laughs) because I wrote when the other group was presenting, they said that it should be an 'A-P-P'
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;yeah the- they have a funny way to say  things so app [is A-P-P]
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Tiffany;[and stores] and to shops and channels
dtrs-11;16-sharing-insights-from-cocreation-workshops-2;Rose;skype is S-KY-P
