dataset;session;speaker;utterance
dtrs-11;11-linking-insights-from-cc-to-project;Will;"I think when we reach the- read to the Chinese people when we come to this part, ""Kenny?"" (laughter)"
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;"Alright, and eh ""what we learned from you is that at the most basic level, there is an inherent need to break away from society and family constraints. On a more personal level, there's a strong desire to retreat and escape from daily chores to accommodate me-time"". Cleaning robot quote. (laughter) ""The ability to be in control and enjoy what you truly want, as opposed to doing what is expected of you,"""
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah?
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;"""Becomes a manifestation of great autonomy. The freedom-"" maybe it should say ""that freedom of having pockets of enjoyment reflects a sense of achieve'- achievement towards a good life""."
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Okay, yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;So that's (.) the result of eh one and a half hour work, and I'm sorry it looks like so few words-
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;(laughs) Written in like five minutes.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;But (.) [it was so hard].
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;[But it needs to be- it needs] to be (.) simple, right? And I think if we- yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;It needs to be so simple, and- and-
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;And that's the challenge.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;It was a struggle to- to get to that point, because-
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah, that's the challenge. To boil it down.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;We kept like circling around. We- it was so easy to- to get in to good life. But then going from there into enjoying life, we kept circling around enjoying life with all the underlying sub-themes, just circling around it, but not really getting in to it. Eh but I think I- I think we're happy about where we came now.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Mhm?
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;So I think we are getting into the freedom, enjoying life, the me-time.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;With me-time you have the pockets.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Plus, we are still- or and- still linking out to the good life eh theme outwards.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Mhm. And a little bit kind of the draw between (.) the responsibility they have towards family and stuff, but also the personal, they need to have the personal me-time.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;And then we tried to make it a little bit personal, so the respondents can recognize it with- of course with a lot of quotes,
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;And we wrote it in you-form. So hopefully the respondents can recognize the quotes that we did not manage to insert yet.
dtrs-11;11-linking-insights-from-cc-to-project;Abby;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;I- if anything I feel maybe it needs to maybe be a little bit tweaked back to that we do respect the responsibilities they have as well. Not only about escaping some, is it? (..) But we- I'm not-
dtrs-11;11-linking-insights-from-cc-to-project;Abby;I think it's just the balance- we talked about the balance eh
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;The balance.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;"So this is where we struggle. 'Cause we wanted to insert health, we wanted to insert ""because you have the choices"", you have the (.) eh status thing, and then we were like ""okay, this is going too deep. I think we need to pull up again""."
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Okay.
dtrs-11;11-linking-insights-from-cc-to-project;Abby;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;So I think this is where you guys come in.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah, let's have a look at what we have and see (.)
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;[We do actually have-]
dtrs-11;11-linking-insights-from-cc-to-project;Abby;[Yeah, but not the-] not the- towards the health, but more towards
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;[The balance, yeah].
dtrs-11;11-linking-insights-from-cc-to-project;Abby;[the me-time] and the family time, or the me-time and the social time. So that balance. So it's not only about escaping, but it's also to cater for your family.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;"I think there's a quote after ""find ways to endure the uncontrollable"". There should be a bunch of quotes about balancing from like time (.)"
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Okay okay.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;"""How do you endure work?"", and so on."
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Okay. I think that could work.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Mhm. Yeah, also-
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"Just so that they don't get too primed with ""this session is all about how you get away from it all""."
dtrs-11;11-linking-insights-from-cc-to-project;Abby;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah. What do you guys think?
dtrs-11;11-linking-insights-from-cc-to-project;Will;(..) Hm.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;You recognize some if it? (laughter)
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;I think more importantly (.)
dtrs-11;11-linking-insights-from-cc-to-project;Will;We recognize it.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;can this be translated? (laughter)
dtrs-11;11-linking-insights-from-cc-to-project;Will;Well that- I'm sure we have a way. (laughs) Eh, I just have two thoughts. One is that I think (.) well, my first thought is that it feels a little bit, eh how should I put it (.) miserable. (laughter)
dtrs-11;11-linking-insights-from-cc-to-project;Rose;This is what I felt as well.
dtrs-11;11-linking-insights-from-cc-to-project;Will;"Yeah because we're trying to- a little to, hey, we are searching for good life, what pocket-dimension it is, and you know, ""this is what we want"", and good life ""oh let me ask you this and that"", eh. But, I mean we have a little bit of that, but it's a little bit more towards the end, it's almost like ""oh, the pockets"" which is true (.)"
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah?
dtrs-11;11-linking-insights-from-cc-to-project;Will;"You know, but it sounded like ""oh, we have so- no much choice that we only- can only rely on them""."
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Okay okay.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Yeah, I can see that.
dtrs-11;11-linking-insights-from-cc-to-project;Will;But having said that, ehm, this tone might also be useful to kind of like, set the stage for them as they build a company.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Will;"And they build a product. They recognize that ""hey. It's (.) as an individual org or as a consumer, it is because it is painful"", so, like the way-"
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Yes.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"""This is the struggle. This is why we have this company to- to-"""
dtrs-11;11-linking-insights-from-cc-to-project;Will;So, I'm kind of like caught between these two, I mean should it be a little bit more upbeat, but at the same time it's too upbeat, then you know.
dtrs-11;11-linking-insights-from-cc-to-project;Abby;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Will;It may not lead so easily- naturally into that product or service idea.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Okay, interesting.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Rose;But, maybe we can frame (.) becuase, I guess the tension is there, but maybe kind of frame it a bit more aspirational rather than (.) more like [cut- cut in the-]
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;[Reality? Like, social reality?]
dtrs-11;11-linking-insights-from-cc-to-project;Rose;Yeah, something like that, I don't know is it (.)
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Mhm?
dtrs-11;11-linking-insights-from-cc-to-project;Rose;"It felt a bit like- you know when we're in CHINESE CITY FROM PHASE 1, we talked a lot about the ""endure now, benefit later"" and then- then at some point we were so caught up with the whole enduring part we kind of forgot about the [retirement and the benefit later]"
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;[The benefit, yeah. Yeah yeah].
dtrs-11;11-linking-insights-from-cc-to-project;Rose;And then- then it seemed a little bit like-
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Okay, yeah. Okay, I think that's a good point.
dtrs-11;11-linking-insights-from-cc-to-project;Rose;Right? Because I mean the title is enjoying life, and then there's not like- (laughter) It's like- I mean, enjoying life, are we just translating as enjoying life and then the rest of it is like (.) huh?
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"Yeah. ""Enjoy life, yeah okay let's go!"" and then ""what? This is- this is the pain, the suffering!"""
dtrs-11;11-linking-insights-from-cc-to-project;Rose;At least maybe like in the beginning, sort of like- at least like (.) uhm sort of articulate the kind of aspirations that they want, but then maybe contrast it against maybe but glance-
dtrs-11;11-linking-insights-from-cc-to-project;Will;Or should it be maybe the reverse? I mean, usually when we write a concept or a proposition, right? We set it up with an insight. And the insight is usually a- some pain or tension point.
dtrs-11;11-linking-insights-from-cc-to-project;Rose;Yeah yeah yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Will;So- which is what-
dtrs-11;11-linking-insights-from-cc-to-project;Rose;We have.
dtrs-11;11-linking-insights-from-cc-to-project;Will;You know, most of this.
dtrs-11;11-linking-insights-from-cc-to-project;Rose;Yes.
dtrs-11;11-linking-insights-from-cc-to-project;Will;Eh and maybe we can kind of like ehm eh update- I think the last bit is eh leading to it. Ehm, but making (.) but mainly making a little bit the tone a little bit more positive, like, you know, that it's a sure fact you can find pockets of time, that you can find some autonomy that leads up to greater sense of achievement or what you want in life, so.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Will;So maybe it's more the tonality of the end of it.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Okay, so just-
dtrs-11;11-linking-insights-from-cc-to-project;Rose;And I think also because- I mean, at least the target that we're looking at, even though you can definitely hear them, you know, sort of like lament about, you know, how they don't have time and bla bla bla, but they are indeed enjoying life, right? I mean, these are the people who are traveling, or taking pictures and like putting on WeChat and stuff like that, so- I don't know.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Well I guess it depends on the goal, right?
dtrs-11;11-linking-insights-from-cc-to-project;Rose;Yeah. That's true too I guess.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;"What is the setup for? It is to reflect what we've heard? So it's like a share back report? (..) Or is it also to put a bigger emhpasis on ""okay, we- we think we understand you, here's what we heard. But we have a lot of challenges that we want- need your help to also find the solutions for""."
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;We want them to have an-
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;[Like, what is the balance?]
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"[We want them to have] an opinion at least. We don't want it to be like ""everything is super great""."
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;But it should be of course based on what we heard from them, that day.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Exactly, yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;But I think it should be both what they- with their reality, but also their aspirations.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;So it should not just reflect the- the current reality for- for-
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"Yeah it's like, how do we inspire them? Is it through kind of the (.) ""the darkness will come and get you, so you better come up with something?"", or is it like ""your dreams will come true, so you better make something- if you make something""."
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;"I guess then maybe the last closing line could be something like your- the aspiration part, right? Like what you said. Like eh ""here is what we heard you want to do, or have""."
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Mhm yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;"Kind of leave it there and like ""okay, well, then this whole session is about achieving that""."
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;And this is- yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;So this is- this is more about the progress. So, the whole work session that day is about the tour'- working the progress towards the goal.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Rose;At least more uplifting. (laughter)
dtrs-11;11-linking-insights-from-cc-to-project;Will;I think the key words are already in the last para anyway.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Will;Like, you know, ability to control time, space, myself, you know, to do what you actually want, the freedom for small pockets, large pockets of time and tasks and all that. Those are already, you know, what we're already talking about as far as life enjoyment.
dtrs-11;11-linking-insights-from-cc-to-project;Rose;"Maybe if we- instead of like ""the"", like put in like ""your"", so it's like at least they have (.) it's like, at least they are already having some of it, I don't know?"
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;"I think you say ""this freedom"", right? The last sentence? It's not ""the freedom"" but ""this freedom""."
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;"Yeah. Or ""that""."
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"""That freedom""."
dtrs-11;11-linking-insights-from-cc-to-project;Will;"Or ""being in control"" or ""what you enjoy, what you can do, what you enjoy""."
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;"You could also say ""your f'-"" (.) but I don't know- yeah."
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"""The freedom that you have""? No. Yeah. Also, connecting to the-"
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;That will be fine.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Also connecting to the pockets, of course the pockets could be two seconds or it could be a month. Or a week.
dtrs-11;11-linking-insights-from-cc-to-project;Abby;"Yeah. And I think it's- it's good to have- to emphasize these pockets there, because what we kind of focused on in CHINESE CITY FROM PHASE 1 was the ""okay, endure now"", and that's from until you're fifty, and there is not these small pockets at all, it's just endurance. Hard work, and then it's freedom and happy life."
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;In the end.
dtrs-11;11-linking-insights-from-cc-to-project;Abby;And of course it's (.) they have the small pockets, of course eh, in the everyday life as well. But in- in CHINESE CITY FROM PHASE 1 we looked at it pretty black and white. [Now it's work'-]
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;[They probably had it in CHINESE CITY FROM PHASE 1, but we looked] at it as you have this block of endurance, and then you have a block of enjoying life. Eh not- but I think here it is more like those pockets could be anywhere between a micro-pause and the day until (.)
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Yeah yeah, they could [(.) be anything, yeah].
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;[the going to and eating salmon] in Norway.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;But it is of course focusing, I guess, mostly on the pockets of the endurance.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Rather than after endurance.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah yeah, I think so.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Yeah. And that's why it [becomes a little bit negative].
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;[Whereas the time perspective becomes] too grand.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Okay. So maybe do you feel (.) that you can tweak it a little bit in here?
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Absolutely, I think we can tweak it forever. (laughter)
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;But I think more importantly (.)
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Mhm?
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;That it makes sense for you guys to translate, so
dtrs-11;11-linking-insights-from-cc-to-project;Will;Yeah yeah yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah yeah, that's basically what our thoughts-
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Yeah, and how do you want the flow. I mean (.) what we're trying to do really is just summarizing your deck into a page.
dtrs-11;11-linking-insights-from-cc-to-project;Will;Yeah yeah yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;So, whatever you guys want to take it for it sh'- I think, it has to be suitable to the Chinese.
dtrs-11;11-linking-insights-from-cc-to-project;Will;Sure. I think translation is no issue. I mean, we've got to bump up or bump down certain things, we can still kind of tweak it at a translation level, but making sure the essence of the few things that we wanna talk about, the barriers that they face, what they seek. Things like that, making sure that that key part- those key parts are still there.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Will;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Rose;How do you foresee the quotes to be like? Like, short snippets, or?
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Yeah we give a s'- example of the quote we have.
dtrs-11;11-linking-insights-from-cc-to-project;Will;They should be just a short line for each one.
dtrs-11;11-linking-insights-from-cc-to-project;Rose;Yeah, I think it has to be like a short line.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Rose;(..) I mean, I think it's kind of nice to sort of- at least then it sounds like we did listen and kind of did remember, but we did also have too much- (..) (Off task) (..)
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;So this is the size of the quotes.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Will;Yeah, but I think that's
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Something like that.
dtrs-11;11-linking-insights-from-cc-to-project;Will;Snappy enough.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Rose;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah, it gives it some reality and context, it's good.
dtrs-11;11-linking-insights-from-cc-to-project;Will;But we don't actually have to say who said what.
dtrs-11;11-linking-insights-from-cc-to-project;Rose;[No, I think we should learn it from the-]
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;[No, that's not-]
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;[No, no no].
dtrs-11;11-linking-insights-from-cc-to-project;Will;"Then Billy might say ""did I say that?"" (laughter)"
dtrs-11;11-linking-insights-from-cc-to-project;Rose;Eh it shouldn't. Because like, actually it should be kind of generic that everybody can sort of recognize their-
dtrs-11;11-linking-insights-from-cc-to-project;Will;I mean, it could be made up so that they can see themselves.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;"Mhm. But I think it's also fine if they can personally see ""oh, that comes from me"", then they don't need to say anything, but they can recognize it."
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah. Okay. Great.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Yes.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Should we have a small look at our stuff before we go to lunch?
dtrs-11;11-linking-insights-from-cc-to-project;Will;Yeah yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Yeah. (..) (Off task) (..)
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"So we start with evolving status symbol, which is one the- the main blocks that they- their company needs to have. And that is (.) so we write it also in our- so, like our company. So ""our product is on the forefront of what's hot, exciting, and appealing to our demographic"". And their demographic is them. So whatever they like, their demographic like and the other way around. Eh ""using showing the product makes the customers stand out in a positive way, and they are proud to talk about it. And our product enables our customers to- eh to do direct- customers to do directly and or-"""
dtrs-11;11-linking-insights-from-cc-to-project;Abby;Yeah, to directly or indirectly promote-
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"Yeah, ""to directly or indirectly promote their status in society"". And, we didn't elu'- explain what directly and indirectly mean, 'cause we want them to ask or discuss what that means. But we mean it in the sense- for example the domestic robot in itself is not something you brag about, but it gives you the time to do stuff that you can brag about."
dtrs-11;11-linking-insights-from-cc-to-project;Abby;So that's a indirectly.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah, indirectly. So you're indirectly eh getting a benefit from it. Or, for example that a Rolex is a tangible product, but it's not especially unique, but the brand is a s'- you know, val'- status symbol.
dtrs-11;11-linking-insights-from-cc-to-project;Abby;And maybe something you want to brag about, but you don't want to brag about the domestic eh (.)
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Eh robot.
dtrs-11;11-linking-insights-from-cc-to-project;Abby;Help, but you want to brag about the time and the travel experiences that you get because you have (.) [you don't have to do eh-]
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"[""How did you have time for this?"" ""Because I have the domestic robot""]."
dtrs-11;11-linking-insights-from-cc-to-project;Abby;Yeah. (laughs)
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Eh yeah. So, this is kind of the (.) the level. We don't want to be more complex than this.
dtrs-11;11-linking-insights-from-cc-to-project;Abby;Or more specific or detailed.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Abby;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Will;So I was just thinking, the example of Rolex, I'm not sure if-
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;No, no-
dtrs-11;11-linking-insights-from-cc-to-project;Will;Well, I mean, we can still keep Rolex.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;No, no no-
dtrs-11;11-linking-insights-from-cc-to-project;Rose;We're not showing it, it's for us.
dtrs-11;11-linking-insights-from-cc-to-project;Will;Oh, we're not showing- okay.
dtrs-11;11-linking-insights-from-cc-to-project;Abby;So it was just for our understanding of it, yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;It was just- yeah. Just note to self.
dtrs-11;11-linking-insights-from-cc-to-project;Will;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;So we have written that, and when we do the handover we can go more deep- deep into like, and we have tons of also other questions that we can-
dtrs-11;11-linking-insights-from-cc-to-project;Abby;Yeah, and- yeah. We have questions that (.)
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Is there also something about reflection of values?
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Reflection of values, mhm, yeah?
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah, I think that is eh (.) let's eh write that down as something we can (.) (writes on computer)
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;(..) 'Cause it's not just about promoting status. How do they promote it? It's through their reflection.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah?
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;They choose a brand that reflect their- the values they believe in.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Mhm, mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;As a very direct way to show their status in society, right?
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Okay, so maybe (.) it can- maybe indirectly reflects their values and status in society? Values that gives them status in soci-
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Reflect the status, therefore their status in society.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah. Reflect their values, therefore (.)
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Their status.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"Yeah. (writes on computer) That is ""therefore""."
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Their status in society.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"Okay. (..) Okay, so it's like that. Okay? Yeah. Continuing on. Body, mind, well being. This is very simple. ""Our company knows that our demographic is very conscious eh about how their life is balanced, catering for both body and mind"". Whatever that means. ""Taking care for themself enables them to take care of others, and at the same time, eh live their own life to the fullest"". So it's about others and them and it's the balance between that. Yeah, this was very simple."
dtrs-11;11-linking-insights-from-cc-to-project;Abby;And these are the ones that they get when they are creating the company.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Yeah.
dtrs-11;11-linking-insights-from-cc-to-project;Abby;So, not really the product yet, but (.) what their company should be all about.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;And it's important that of course we totally respect that it is about family and it is about, you know, enduring and stuff like that, but it's also about enjoying and that is kind of living their own life to the fullest.
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;This concept is- I don't know what you guys feel. It's a very Western-
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"Yeah, it's super Western. ""Be all you can be""."
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;"""Live to the fullest"" kind of sense. (..) What'll be way too-"
dtrs-11;11-linking-insights-from-cc-to-project;Will;But may'- maybe not to that extreme. I mean, now they mentioned it, maybe just to the actual of, you know, that puts you in a better physical and mental shape to (.) do what really matters to you, or what you ma'- what matters to you, or what you enjoy.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Kenny;Mhm.
dtrs-11;11-linking-insights-from-cc-to-project;Ewan;"What we wanted here is to- to make sure that they had focus on themself as well. It's not like ""I wanna be healthy so I can take care of (.) my family""."
dtrs-11;11-linking-insights-from-cc-to-project;Amanda;Maybe more like f'- remember our conversation about living a legacy of good life, at the death bed.
