dataset;session;speaker;utterance
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"or ""throw them or whatever we come up with (..) and then number three is ""present yourself"". And of course they need to know that they have to present themselves in the end (..) before we start"
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;But then second one we don't introduce that untill they are actually gonna do it
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;so possibly two to three stages that we are kind of incrementally moving forward with
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;let's ehh of course- I think it's a good idea to mention and we- let's get the- Rose in over it aswell to hear her side of it aswell
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah (..) I I tend to to like this approach
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;splitting it in (.) and especially (.) I think she had a really good argument about (..) that it (.) it might be too much to focus on first
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;mmm
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;so maybe it's better just to focus on the two animals (.) and then after they focus on just combining
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;especially because the (.) it is really quite two different tasks (.) and if they need to focus on both of them they might (..) fail to focus on one of the things
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah, i agree
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"yeah, and it is the first thing that they are going to do and they are sitting, they're a little bit nervous (..) looking and ""awww""-"
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;So keep it simple in the beginning
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;And we (..) have the time
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;we have one hour, so we have (..) actually a lot of time
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;ehhh yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;I think we can delete all of this (Ewan ereases some parts of the text on the white board)
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah I have written that down
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;So then after lunch we do exercise number 1- I wonder during the lunch (.) if we should- so we are planning- or we had a plan to do some sort of priming during the lunch- at least after lunch. Should that be ehhh
dtrs-11;04-iterations-on-cocreation-workshops;Abby;I think actually we talked about the last time that-
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;those out?
dtrs-11;04-iterations-on-cocreation-workshops;Abby;that they should have that half an hour just for their own lunch
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;and for- in general, ehhm group mingling
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah, exactly. Because (.) it (..) if we only have half and hour
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;then i think it's too little toehh go into the introduction
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;I- I- I agree and i think we- they should be more or less free but we should make sure that they stay within the realm of like- where it doesn't totally disconnect
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah (..) they shouldn't be allowed to get their phones for example
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;no no
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah yeah, so we want them to be not talking about (.) some stuff that is too disconnected (.) 'cause then we need to work, to fish them in again
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah, and maybe we can put somethingo n the table that
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;somehow makes them- forces them into- to
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;We are there with them, so we are some sort of ehhm low-burner primer
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;And also- I mean if we have the three pillars- or four whatever- it could be there on the table just for them to look at and just to start thinking and (.) then they will get the introduction afterwards
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"and understand ""okay, this is what ehm these pillars are actually going to be used for"""
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;here at lunch there is some sort of slow-burner primer
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;but not Rose introducing anything just (.) they have that time to actually eat their lunch, and not (.) think too much
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;but yeah- the point is that we don't want it to stray out
dtrs-11;04-iterations-on-cocreation-workshops;Abby;mmm
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;loose the connection, 'cause we invest pretty heavily in getting them in to a place, we want then to stay in that zone
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah, we were planning to show them some examples here (point at the white board) to kinda show the range of what health is
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;we can have some features or something (.) lying on the table during the- during the lunch break
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;we don't need to say anything about them- just to- to lie around on the table so they can see them
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah, we can have it on the table we can have it (round on the screen?)- and just like- slowly create this environment
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"and they should be a little excited- I mean (.) that's the point. We don't say anything so they should start (.) wondering. and if they ask ""what is this?"" it's like (..)"
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"yeah ""what do you think it is?"" (everybody laughing)"
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah (..) ehh (..) So (..) (Ewan starts writing on the white board)
dtrs-11;04-iterations-on-cocreation-workshops;Abby;but maybe we could actually- (.) should we- (.) we have actually written all of this and I think we pretty much agree there's some additional stuff that we need to put in there ehh about ehh name tag exercise, but ehhm I think we could just erase this and this (Abby pointing at the white board)
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;so what did we say about lunch 11.30 to 12 approximately
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah. So we find the-
dtrs-11;04-iterations-on-cocreation-workshops;Abby;is that also
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;(?)
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;health (.) defined
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah, so we start at 12 to 1.45
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;Slow bruner (..) slow burner primning with for example (Ewan is writing on the white board) images of full (.) spectrum (..) health
dtrs-11;04-iterations-on-cocreation-workshops;Abby;and i guess we- yeah and props. Whatever we can come up with. And i think we also need to be careful not to prime them too much because (..) if we prime them too much this is just (.) what they will come up with.
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"So if they see a picture of a happy family then they will say ""a family!"" (..) ""is really important to me""."
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"It needs to be- ""what do you call that? Elusive?"""
dtrs-11;04-iterations-on-cocreation-workshops;Abby;Yeah exactly
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"""what is this liquid?"" (..) so that's a task in itself, to fnd those things"
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;also something that is an environment
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yes and then after lunch
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;"we start the ""health define"""
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;at twelve-
dtrs-11;04-iterations-on-cocreation-workshops;Abby;and it could alo be that its a standup lunch and their task within the lunch, is to go around to look whats actually  on the walls
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;and that could ehm also be what they need to, so then they'll get word like the creativity and whatever we can come up with ehm so it's broader than the pillars, because (..)  think we don't want to narrow in too much.
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"""walk around an experience"""
dtrs-11;04-iterations-on-cocreation-workshops;David;it could work quite a lot in terms- to stand up actually, if they're sitting down quite a lot during the workshop (.) it would make sense a lot
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah, absolutely
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;so what we have is different things that we want them to do on this to experience this, but we also want them to get them a little more acquainted with their teammates
dtrs-11;04-iterations-on-cocreation-workshops;Abby;Mmm
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;Maybe that will happen automatically maybe we can do this a little bit on the fly depending.
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah
dtrs-11;04-iterations-on-cocreation-workshops;David;"But it's also yeah (.) like (.) you put quite an emphasis on not bringing in hierarchy. Conversation have to (?). And like for me, it will be an instant one. If i'm let alone 5 seconds I will say ""hey, so what are you doing?"""
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah
dtrs-11;04-iterations-on-cocreation-workshops;David;so it's like (.) it really needs to be managed
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah, so (.) we need to be managing what they're talking about (..) yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;"but that's true- but but I think in the introduction we need to tell them- or Rose needs to tell them that ""no talking about titles or what you're doing"". Or maybe it's okay to talk about in what kind of professional area you're working in (.) but no title."
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"And i think this also puts some ""this thing here"" (Abby pointing at the white board). If this is what we're going to do it- (.)  put some constrains on the food."
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;it needs to be
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;walkable-food
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah (laughing)
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;everything is like a juice (..) like smoothie form. A steak and a sandwhich (Ewan imitates those thing getting blended together) and then a shake.
dtrs-11;04-iterations-on-cocreation-workshops;All;(everyone laughs)
dtrs-11;04-iterations-on-cocreation-workshops;David;fast food. Europe style
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah (.) it we didn't want it to be a heavy lunch, anyways
dtrs-11;04-iterations-on-cocreation-workshops;Abby;it's 45 (points out where to correct the time written on the white board)
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;it's 45 (.) okay
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;Okay so we have a little bit of the feel of how's the room, hopefully. And they know a little bit more about each other- at least they have looked each other in the eyes and- and when they sit down they're not complete strangers at least.
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;"And and they have seen something about ""here"" (points at the white board) but we haven't told them anything at that point"
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;To me- I mean, I think it's cool to have some kind of elusive thing, maybe something that feels a little different, smells a little different (slightly laughing). For sure that bag with ehm with eh banana inside
dtrs-11;04-iterations-on-cocreation-workshops;All;(laughing)
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"okay, so then we have the ""health define"" session (.) and this is where we introduce the pillars, right?"
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"yeah, and this should be ""i guess"" one common introduction to all, for both groups. So Rose is kind of zooming out and then she is speaking to both groups."
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;does that create a hierarchy (.) that she's doing it, but go into one of the groups, like that's the important group
dtrs-11;04-iterations-on-cocreation-workshops;Abby;(exhales) fuck it, i would say. I mean (..) otherwise Will could stand up there together with her and they could co-present it. I think maybe that's just the solution to it. Ehm so that they don't feel that
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;that he is not being (more important?) than our own (..) he's there
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah, exactly
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;can we write that as a small note
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;so maybe from the beginning he is introduced as the co-create moderator with Rose from the first second they enter
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;and maybe we find some small points here and there (eases?) a sentence or two just to feel that there are equality there
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;so if we just tell Rose that they need to from the beginning give the impression that they are equal
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah they signal equality
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;okay, cool (..) here is like mmm (mumbling while writing on the white board)
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"they say ""pillars"" but im always drawing pyramids"
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah, and let's not look down on three (referring to the number of pillars)
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;no no no
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah, it could be whatever makes sense
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;mmm
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;can't be too many, can't be too few, but whatever we feel we have-
dtrs-11;04-iterations-on-cocreation-workshops;Abby;Yeah exactly, I mean, it could be seven if it's what it takes to to go as broad as as we want to
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;I think eh the cool thing with the mystery pillar i think (..) it gives ud a way- that kind of safety valve into, if there's something else.
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"but i think also, we could make a point out of that they actually have to put something in there that doesn't exist in other places, to kind of force them a little bit to ""okay, what else could health be?"". Now they have to find that it could be caring, it could be security, it could be all of this. Or the ""good life"" what is the- i guess this is  good life (..)  (pointing at the white board) pillars, right?"
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;mmm
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;if this is what we are going to do- to call it.
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"and i think if the meaning is difficult for them we- that means that ""yes we found some there"" if it is easy for them, clearly there was"
dtrs-11;04-iterations-on-cocreation-workshops;Abby;exactly
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;Yes so there's in introduction of that and then that is kind of narrow (writes on the white board) and then we have one which is- now they are to ehm define it, right? So what was the question we said? (..) Ehm
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"It was (.) ""what is health to you?"""
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;ehmm yeah
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"(writing on the white board) ""what. Is."""
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;"or this (points at the white board). ""what is this (..) to you?"""
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"So, should we call it- instead of health, should we call it ""good life"" just too go away (.) from the narrow- yeah"
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;i think we need to do that
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;mmm
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;good life
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"yeah (..) so it's ""good life"" pillars, but with a focus"
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah (..) full spectrum good life
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"(writing on the white board) Ehm ""what is a good life"" (..)"
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"""to you"""
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"""to"" (..) ""you"". But it's within these pillars, right?"
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah absolutely
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;plus, this one (points at jeg white board)
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;if we agree on something- if all are coming up with different additional pillars
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Abby;but maybe- i'm thinking that this could be an exercise in the self
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah, i'm thinking that too, but if ehm if all are coming up with different pillars, do we need to to
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"i think that it's a golden one. That is an insight in itself- yeah so we need to decide ""is that something we take action on or-"""
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah, 'cause it doesn't really show any pattern if everybody saying something different
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;then because they are forced to come up with something different, so it doesn't  show anything
dtrs-11;04-iterations-on-cocreation-workshops;Abby;but that's also why i'm thinking that maybe three (pillars) will not be enough, maybe we need to broaden it out, so that whatever they are saying will most likely fit under one of these (the pillars) and if it's - if it really really doesn't, then we can create (.) a seperate one ehm.
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"I think it was good what we said around maybe ""forcing them a little into this, 'cause (..) if it's easy- if it's really difficult I think that means that we have covered it."
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah yeah
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;if it's easy for them, it means that there were more
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah, so I'm thinking- because this is something new that we didn't discuss with Amy for example
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;mmm
dtrs-11;04-iterations-on-cocreation-workshops;Abby;so i'm thinking in the flow (..) maybe we just want to focus on this from the beginning, and in the end of this exercise we'll bring in this one. So that ehm maybe here- i i don't have it all in my head
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah yeah yeah it's fine
dtrs-11;04-iterations-on-cocreation-workshops;Abby;but ehm so that- okay now we have talked about
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"we have exhausted all of this, ""is there more?"""
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"what else- ""now you need to come up with something good life related, that doesn't fit into those pillars"""
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;so we take this one later
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"typically that is what happen when we do our exercises is that we have some things definitely emerging, but then we have some ""oh this is- where does this fit"" typically it fits in sme sort of miscellaneous"
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"but i guess they will not have that, because they will just focus on the pillars that we present to them, and then afterward we'll say ""okay, so now you need to put content into this one"""
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"the only question I have in regard- so that is, that if they feel stuck with this because they don't feel it represents, and then they feel they need to force it in, then this will already then be ""ah okay at least I have this one"""
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;"but then we need to tell them from the beginning that if they have something ""put it on a note, and put it aside"""
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;and then we come back to that point
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"or, it could be the first exercise that we are saying ""okay. Good life. We have already selected those pillars. It's related to health, it's related to wellbeing, caring, care for the environment. What else could you come up with that's within good life and similar to this but not this?""."
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;And and I think that actually is- it would be make sense to start with that task and ask them wether they feel this is equally important to this, or even less important, more important. Somehow reach an understanding of- of wether they feel this is covering the most important aspects of good life, or if they feel that there are a missing point which is equally or more important.
dtrs-11;04-iterations-on-cocreation-workshops;Abby;Mmm
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;Mmm
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;Because I guess that's the point. This is not equally important, this is less important and it really doesn't matter because (.) we are capturing the most important aspects.
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"Yeah (..) they should (..) I guess the question is what- what does this mean to you, ""what does this mean to you?, and what does this mean to you?"". This is kind of the wrong question isn't it? (pointing at the white board). ""What does good life mean to you within these pillars?"". This is good life already"
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;Mmm
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"""and what does this mean to you?"""
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah, but the pillars are there to examplify what it could be. To say that the good life is for example probably not be anything about money in there. So it's not about the business side and the money and ehhm
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;Yeah, but isn't this- I saw this as some pre-defined boxes, for us- for them to putwords within, right?
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;I think they are more- They're a way to contextualize good life
dtrs-11;04-iterations-on-cocreation-workshops;Abby;Yeah, exactly, so exemplify
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;yeah, exemplify (..) good life
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"what we mean with ""good life"". So that we have narrowed the ""good life"" down a little bit, when we start, so that they don't come in and say ""okay, what is good life to you?"", ""it's money and being  able to spend everything on luxury."
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;"So- So- i think instead of being three different boxes, they are rather-"" This is good life"" and then they're maybe just a little bit narrower."
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;Mmm. Cause we want them to- So we want them to (.) This is what I talked about when it come to take-
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;Can I borrow that?
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;Yeah, sorry. To gravitate towards something.
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;So this is (..) one pillar. This is pillar two, and pillar three. So the space becomes a little bit smaller.
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;Yeah, and we want them to gravatize around something. And we want that something to- since we are limited on time we can't start from everything, we need to start from something
dtrs-11;04-iterations-on-cocreation-workshops;Abby;Exactly
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;And we- since we've done the research before, we think that these pillars will represent what they will gravatize around, but we don't know the specifics of it.
dtrs-11;04-iterations-on-cocreation-workshops;Abby;yeah
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"And this is what we will find out ""here"". And then of course we will have ""post-it's here, post-it's there, post-it's there"". And then (.) the reason why we have this one is because, it could be other stuff aswell."
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;"yeah, I actually- I think I like better to represent it ""like this"", because we don't want them to gravatize ""here"", and ""here"", and ""here"". But we want to be all the way inside ""this space"", rather than around those pillars."
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"Okay, yeah, 'cause I see it is gravatizing around ""this"", so we know there is a difference between what ""this"" is and what ""this"" is. ""This"" have different stories and different products."
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"I guess- I mean, it will be, because ""this""- if you draw it as circles then ""this"" will be- ""these ones here"" will be mostly to ""this one"", and ""these ones"" will be to ""this one"", and so on, and then there is this kind of common place in the middle, so I guess it's just drawing it in different ways."
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"Yeah yeah, that could happen. Ehm the reason for us to doing this- so I'm clear about it- is of course that we don't wanna start like ""this"", we wanna start (.) like ""this""."
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;A little bit more
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"Like ""this""."
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"So the reason is that- before we had the ehm the word help, which was too narrow, we broadened it out to be maybe ""good life"", something like that, and then because ""good life"" could contain too much, then we wanted to be more specific to go in a little bit, but not in- so narrow that it's only about health. Ehm"
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;"Yeah, I agree. This is where we can provoke a little bit aswell because one of them could be- of course one of them should maybe be ""eco"", one should be maybe ""status"" and stuff like that."
dtrs-11;04-iterations-on-cocreation-workshops;Kenny;Mmm
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"yeah yeah, whatever we have ""over there"""
dtrs-11;04-iterations-on-cocreation-workshops;Ewan;and this is where we're standing on our own shoulders, right?, from- because we hopefully can- need to come at the same profiles, right?, that has these (boundaries?), that we will get through
dtrs-11;04-iterations-on-cocreation-workshops;Abby;"Exactly. It could be ""physical health"", ""mental health"", yeah."
