dataset;session;speaker;utterance
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;So it's actually a kind of cycle. Ehm. The whole being alone thing was also that- that- the guy, you know, that- the guy. So, I think his name is Yen, right? Yen.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;Yen.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Yen, yeah. So, Yen, I think he was talking a bit more about alone. So it's interesting, I think he's quite a social animal, but he's got his side where (.) a bit more pronounced where he needs to be alone.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Mhm.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;"Whereas I think that younger guy, who's Billy, he's not as sociable I think. But, he also doesn't feel the need to really, you know, ""I need to find my own isolated me-time"". Because I-"
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah, he also said something like eh what was it, that he would- he just never does anything by himself,
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Yeah, exactly.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;So, I don't know what exactly it was, but kind of going out or going- doing whatever, also he was in this jogging club, jogging together with some other people.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;So he's got enough opportunity to be social.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Mhm.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;And- and I don't think- I don't think- I don't he's terribly social (.) social person, but he also doesn't feel the need to take myself away from everyone else.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah, exactly.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;So when it came to the topic of being alone and- and my me- personal time, eh actually it's really quite more to do with Yen, and maybe Susan. Simply because, you know, it's so part of having a child.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Exactly.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;I think that's a very common thing for women and (INAUDIBLE).
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;I think so, absolutely. And that's totally the reason that he- there's no really pressure on him, besides his- just his work, maybe he wants to be a little more together with his family like he said, but (.)
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;And his dog.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;And his dog.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah, and otherwise he can just do whatever he feels like.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;"Yeah. He's very independently minded. He always drives like ""no one tell me what to do"""
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Mhm.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;"You know, ""it's me making my own decision"" kind of thing."
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;And that could also be the (.) ehm-
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Oh but, was this the young guy? Wasn't it the
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Yen.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;The other guy. Yen, yeah yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah, yeah exactly. Yeah, exactly.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;And- but, I think something we can think about is eh this sort of expression, right? Eh and also for a more cosmopolitan, more progressive city like CHINESE CITY. Their kind of expression and mentality could also be a form of like status symbol.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;Yes, exactly.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Because it's no longer (.) it's no longer powerful or important for you to go for material stuff, because you're not that rich, you know? So how do I really differentiate myself? So, it's through my thinking (.)
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;And my choices.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Yeah and my choice of- at least show that I can be anything that, you know, I have put my mind on or view or- this is so a- sort of like subtle status symbol.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;"Exactly. I really felt that also he- he kind of want to state it many times. ""No no, I don't take recommendations from my friends, I don't- no no, I (.) no one should decide, I want to decide this""."
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Your own status.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah, exactly.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Ehm. Okay, the only one (.) one of the things that I think the younger guy Billy drew out a little bit more was about picking up on new things.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah, yeah?
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;I think again, owing back from his age, I think he's still new to society, ehm he's- I don't think he has (INAUDIBLE) many years (of course?). Eh, I think he's still at a stage where I think he realizes that he's still got more to go. He's got to keep up. Eh he's got to progress, and the only way to do that would- he's gonna need the next level material substance or just when (.)
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Or otherwise, you got to show that at least you are there. And not here within (the pain?).
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah, exactly.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;So, yeah. So he's talking a little bit more about learning.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah. It was interesting what he said about that the (.) it's not about all the materialistic things, it's more about knowledge and like for sure that could be not so rich, but very respected because of his position and eh knowledge, eh.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;"So, we are moving away from the more important ones. So, actually the second important one, actually eh, of the top three is actually about safety and security. And when we bring in the additional family dimension, that's when it became more pronounced. We asked them what they would say about if we bring in the whole topic of good life and when they think about good life, and in the context of family, what would be stronger and they actually said that safety was- at least that's where they- there's more concerns beyond themself. It was just like sounding smaller, ""should I eat KFC or not? Should I eat out more or not?"" But whereas what concerns my family they were talking about how they don't have to worry about them. You know, ""it's my child, am I buying the right kind of baby food? Am I buying the right kind of vegetables? Should I be buying- paying more for something organic than ehm (.) is this environmental company or brand or producer"" or so and so, and label and like that. So, that's where it's a lot more pronounced, and at a personal level also, eh. They were more concerned with things like ensuring that they knew that, some things like insurance,"
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;"Eh, things like, you know, ""if I have been (.) if I've been drinking, I shouldn't be driving""."
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Mhm.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Yeah. So, it's personal safety and security, but at the same time it's also safety and protection for the family, indirectly.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Eh but the more- the more (.) eh apparent demonstrations and concerns about safety and security is about food and water.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Food, water, and air, kind of, yeah. Maybe CHINESE CITY not as bad, but ehm generally the environment and what you consume. I think that consumption, environment is pre that.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;Yeah, I think it starts way earlier, like what you put in. They called what it- what it- what effects it has on you.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Mhm. Yeah, yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;So-
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;But they didn't really talk about air pollution. They mentioned it as an example of some things, a service or (INAUDIBLE), but it wasn't like really an issue.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;I think maybe (.) compared to CHINESE CITY, eh they don't have it as bad, number one, and also number two I think the food and water scares in China happen very often.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Ah, yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;This month it could be about chicken, two months later it could be soy sauce, another month it could be fish that were from a certain region, another month it could be about some fake company making fake eggs.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah, yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Or recycle, or eh thinks like that. So, there is-
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah because, I was actually a little bit surprised that they were so focused on (.) what was in the different products, eh where it came from, they wanted to trace it back to the source, and ehm
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;"And it's actually more pronounced I suspect than in the West, of the developed markets, where it's more about ""okay, I should eat better"", but here it's ""I should eat"" (.)"
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;Safer.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;"""Safer, because the basic benchmark's not even met""."
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;It's not safe.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Exactly.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Yeah, that's the thing, you have all the government sanitation, but it's like they can't eve'- cannot be trusted.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Cause the enforcement will not be met. You know, so-
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;I feel like it's a matter of choice. When it comes to air pollution it's not that I can choose not to breathe.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;Right? So, and then there's all this PMI thing that the guy mentioned, that you could actually see, you kind of know, whereas for food it was every day, you know, I make a choice to buy this, from this place rather than that place, so it's an option decision making kind of thing.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;And sticking to whatever you know is good for you. A brand that's (.) you've kind of tried out and maybe researched a little bit about and know that okay, this is actually-
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;The problem in China is we think history is that you don't trust the reputable brands. They can sometimes fall because (.) suddenly someone connected with (INAUDIBLE) thinks that the product is actually not that safe.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;So, there's a lot of mistrust of generally of the government, of brands, producers, especially when it comes to food. So, that's where I think the- the area of conscience kind of spiral into the health in the population as well. I think the health bit is complicated. This is no longer just doing enough on your own, maintain health and be healthier, you know, but (.) it becomes really an issue that- that's really about the bigger environmental (level?).
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;"Yeah. But I guess it's (.) isn't it kind of a general thing that (.) I mean, we heard it in CHINESE CITY FROM PHASE 1 as well about the (.) trusting dealerships, car dealerships. ""We didn't really trust the one that we heard some kind of rumors that ""no no, maybe they just want to make more money"". It's better to trust- to trace it back to (where they make it?) instead, then we know that it's kind of the real thing""."
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;Yeah, then we know, yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;So it's kind of a little bit eh-
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Except that I think for- to do something like car stores and for dealerships, I think the impact on new is generally mistreated to say the money current or financially (.) say if you got scammed by someone, or you didn't pick the best value for money, eh it hits you more clean in the pocket. Here it's actually- it hits you, your health,
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah. The foundation.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;And it hits your faith on, you know, the rest of society.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;It effects how you feel about everyone else, you know, brands and companies.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah, so- yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;So, I find it interesting, especially for Yen, because he loves to eat. So the way that (INAUDIBLE) seem to go to the gym it's kind of like tipping the balance.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;"Yeah. (laughs) Gets on the scale every day to see ""hm, ah, I need to go to the gym today"" (laughs)"
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Yeah, it's a bit of that, what do you call that, compensation kind of-
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;Yeah, mentality.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Exactly.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;I think, when it comes to health and exercise, and that kind of health consciousness I think that it's the compensation is a not very (.) yeah, it's-
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;It's like (INDAUDIBLE) (laughs)
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;For the other guy it was, I mean it was clear that he (.) maybe didn't want to exercise, but he really wanted to eat really well and he totally felt like-
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Whereas for Billy, I got the sense that he has a bit (.) he's more- a bit more paranoid from younger people.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;Yeah, like a favorite mis- mistake.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Yeah, he has a on the surface where he's starting to feel it, yet he doesn't seem like eh (.)
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;[Bad consciouss- yeah].
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;"[Very adventurous either], but he's already taking steps to ""hey, I better do stuff and make sure that I don't, you know, suffer the consequences later"". So he's already in the kind of avoidance ideology, opposed to compensation."
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;"They ehm (.) okay, yeah, the (.) the new experiencing new and different, I think (.) the combination of (INAUDIBLE) have probably a lot to do with Yen. I think he's got more concrete examples about, you know, what you're do'- and even Susan she'll say that ""ah, I wish I can do stuff that other people want to do, but they can't do"". Notice that when she say it, she express it as ""what other people want to do, but they can't do"", as opposed to ""what I want to do, but it's hard for me to do""."
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;So that's also a bit of the, ehm, bragging rights,
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah, absolutely.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;That she hope to have, but of course we didn't have status, she had less and much less opportunity.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Mhm.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Amanda;"They can see it from her body language like, ""I'll be like (.) like people look up to me""."
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Ah, mhm.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;So it's quite interesting that from different expressions, eh it's quite clearly indicating that they are picking up or using ehm emotional indicators as self-expression, as bragging rights, as differentiation, you know.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;Demonstrated that friend. Okay so, they are expressing some- no, the one thing that stood out eh was about tradition. Eh and when this actually came mostly from Yen, eh I think (.) a couple of points. I think he came from a more- I think he came from a background where he stayed in like eh whole houses, where it's more community minded.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Exactly.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;"Eh I think he still experience a bit of that (.) mind, it's a bit of tradition, of the past. So I think, he's also looking forward to ""hey, only ambition, I have to own- buy my own old vintage home"", you know eh, or, you know ""I feel that reading a physical book is different, and more cultural, more (.) and more a real feel than reading on your iPad""."
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;You know, it's an experience as opposed to, you know, actually picking up of information to the different (.) yeah. And also the sense that- this feeling that, you know, there's a loss of (.) ehm emotional relationships, fellowship, friendships.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;There's a dilution of that kind of feeling, over time, because everyone live in condominiums or even (INAUDIBLE) or homestead, you know, where there's no privacy, you know you only say (INAUDIBLE) personal relationship.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Exactly, you don't take care of each other as (.) he was kind of used to from (.)
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Will;And so- yeah. So, this is why I think when you talk about family, it actually expanded from, you know, fam'- safety and security for myself and for everyone else, but to also be more conscious about eh ensuring that body and mind, you know being well, being healthy, actually that allows me to take care of my family better. It allows me to be safe and secure and therefore my family can face- eh can feel safe and secure. So I think that's a kind of a related point, but he's going on about swimming exercising for my own sake, but actually for my family's sake, so.
dtrs-11;07-designing-cocreation-workshops-debrief-day-1;Abby;Yeah.
