dataset;session;speaker;utterance
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah, so they can focus on the fun things rather than trying to understand the task.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;It does of course create another challenge, which is the opposite challenge of if it was very personal for them, because then they will be coming from a personal side, now they come from a company side so now maybe the focus is not around what's important for them, but what's important for the company which is typically money. So that is our challenge. How can we keep them within their own personal realm.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah I guess they need to know that target, customers needs to be themself.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah, so like in the first session they should imagine that there are millions of you, and you need to sell this product to them.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;And I think that is the cool part, that we don't introduce this before the very end of the first session, or maybe in the first eh, at the start of this session, so we already have that captured, so that stick is in the ground.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah. And they already have this company thinking from the first session probably, because they needed to invest as a company.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;"Yeah. So we- the moderator needs to always, and we need to always, if they go out on a tangent and think only money or whatever, we need to draw them back into ""this is what we know is important, this is what we agreed on""."
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah. And it gives a pretty good flow that we come from this company investment thing, and now we need to sell the product, we need to market the product.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Maybe one thing that they should make is some sort of company slogan, which is the company values.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah, mhm.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;And every- and then, when they talk about storytelling or product or sales, it needs to make sense for their company slogan.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah. Maybe we can just write the time, just like we did last time, so we'll start- [it's- it will be the same].
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;[Eight forty-five].
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah. Ehm and we also need this eh kind of warm up exercise to include the two new guys.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Oh the two new guys, yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;And we should- we should maybe do- we thought about this really early, like maybe it is- should be some sort of, the people that have been there before are sharing something. You know, telling about their little company or whatever.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Ehm and of course they need to feel really welcome, the other people, and they need to be- they need to do that little exercise. (laughs)
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah, exactly, but we can't spend an hour on it.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;No no! (laughs)
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;So, we need to really make them do this. And maybe we can ask them to actually-
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Come a little earlier?
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"Come maybe twenty minutes early or something, then they can have the small exercise. ""Here you have the animals"", and so on, and then they can present themselves to their respective groups."
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah, 'cause [I guess they go- they do like this].
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;[And then the groups can- yeah, exactly]. And then the group members can also present themselves. But within each of the groups.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah. It makes sense. It's gonna be a little uncomfortable for them, but I think they- the groups are still so small and we are there to welcome them and everything so I think it will feel safe, in the end.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah. And I guess Rose, or the recruitment eh woman also needs to say this to these two people that are-
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah maybe we can make them even more specially welcome. We can have a- we can have a little surprise for them or something like that. Or maybe they don't want to have a little surprise.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"Yeah but, I mean, it- I think it will be a big enough surprise for them if they don't know it beforehand, that- and they're actually coming in and they can see the people totally mingling and is talking, ""hm okay, [what is eh-""]"
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;"[Yeah, with surprise I didn't mean a s'-] I meant a little gift or something like that. Like, ""we know that this is- you're gonna have to come in there, so here's like a muffin for you"". I have no idea, but like- (laughter)"
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;But I think it's important that they don't feel that they're less important than the other people because they haven't been part of the first session, so how do we make them feel just as valuable as the others from-
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;And there is a reason why we brought them in there.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah yeah, and they should absolutely hear that reason and really ma'- and even making them special, that okay now they're actually-
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;"But not more special than the other people, but they're also special. (laughter) ""You're all special, but in your own ways"" (laughter)."
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah. Eh should they be eh, should they be given some special power? Eh in the sense that they are kind of the customer of that little company? Or are they the CEO or the- or maybe an investor coming in, are they to invest in something?
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah, I think that was actually what we talked about, wasn't it? That they could come in, the two companies present whatever they're kind of eh thinking-
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;And they come with their money and invest in the idea.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;And maybe it could even be that eh that's the way that they actually choose group.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Oh yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Aha, that's interesting (laughs)
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"So they- ""Okay, I will invest in your group"""
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;What if- what if they eh-
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;[They both want to invest in the same?]
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;[Yeah yeah, but then maybe they both] can go to the same, I don't know (laughs)
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;"But the other one would be the loser group (laughter) ""We got zero money, we fucked up!"""
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"Or maybe it could just be a discussion within the two ""okay, you two just decide which group you want to go to"". I don't know if it's putting too much pressure on them maybe. Maybe, maybe it is."
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;It should almost be random where they end. We need- they need to feel comfortable within the group of course.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Eh it's interesting.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"But I think, I mean, we're ending here, with the ""now imagine that you're a CEO in a company wanting to invest in these themes"". So I'm thinking, we haven't made the companies yet, so they can't present a company. So-"
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;So, wait, okay so, maybe this- could that happen that the first thirty minutes or something, eh the two new people, they are making name tags over here, and the groups, so group one and group two, (draws on whiteboard) are making the company over here and here?
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;I guess- I- yeah if-
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;And then they- we are putting them together here. So then they have time to, for thirty minutes or something like that, they have time to make the company and make the kind of get together.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;So I'm thinking that the company can't really be- I mean, here- the company can be based on values only then. Not any products or anything because that's kind of what we are doing later. So I'm thinking that maybe it's kind of the first half of the day we'll use- we'll spend on making it more concrete, and then we'll make the companies based on something a little bit more concrete than just the values and themes.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah, that could be- so this would be the company values that they would create here.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"But isn't it hard to- if you have no idea what product you are going to sell, but you just have an idea of ""okay, I want to create a company with these values""."
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah?
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;And I think- I think it's- maybe it doesn't feel so nice for this person, or [these two]
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;[To be separated?]
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;To be separated so obviously, from the beginning, when they need to part of the rest of the process later.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Oh no, I agree. Eh let's scrap this one. Eh. But there's no doubt that we have to utilize the freshness, or the virginity of these two people. Eh and how do we do that in the best what? 'Cause these- the people who come here, even though they've been with us one time, they're still a little raw and a little virgin themself, so how can we make sure that they can communicate something fairly straightforward, together, as a unit, where the other person is kind of watching. Or commenting.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"Yeah. And at the same time I'm not sure what. I mean, if they're going to arrive kind of at the same time and (.) then maybe we need to do something more in co-creation one, to get one step deeper, but I'm not sure that we have time to do that, becaues otherwise the only thing that they can share back would be the selected themes for example ""okay, I invested in this because of this and this"". ""I invested in this because of this"". On a theme level."
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah, and that was of course why I wanted to separate them out in the beginning 'cause the- these groups can then come up with something, they can use that little time and- while these people are making the name tags.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;But I'm- my point is that it's- I don't think thirty minutes is enough.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Is enough?
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;To them- for them to create something that they can actually eh create a company or something like that.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah. Yes. Eh so how can we then- 'cause the- when they come in, for every minute that passes they will become more and more in to it.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Couldn't we ask the new- the two new people to prepare something, the animals, before they come? We can send- send a list.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;A hitch?
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah I don't know if it's (.)
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Again [that becomes eh]
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;[I feel it's hard] to integrate with the (.) when they're starting to work.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;But I think, if they come just eh fifteen minutes eh-
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;If they come fifteen minutes before, it would also work.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"Yeah. Because then they have cut it out, laminated it and everything and then they are ""okay, I'm in this group"" and then we will all present ourselves againg, and then this new person will also present him or herself. Ehm."
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;I think that would work out. And I think it would nice as- it's a nice thing to re-represent yourself- represent yourself, because people- even though they know each other, it's nice with a- it's a warm up. It's kind of like a hand shake.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Mhm. But, if they come fifteen minutes earlier, then- and if we're still putting things up on the wall, will it feel strange for them to be sitting there alone by the table while we are doing things around them?
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;But they're not alone. Rose will be there, and. They will do that- this exercise together, and- yeah okay, one needs to be-
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah one needs to receive the- the other respondents when they're coming.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;So it will be Rose or Will, and it would be us.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Or Amanda could actually do it.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Amanda could maybe do it. We can sit there.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"Yeah, so it could just be that eh Rose and Will is out in the meeting, kind of registration room, and then they do the exercise out there, and then Rose and Will is kind of supporting them ""ah okay, yeah okay, so you're-"""
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;It's just that all the people will come in there, ask questions and.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;But not if they arrive earlier than the other ones.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah but there is a chance that they arrive a little later, and some people arrive a little before, and then it will be an odd overlap.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;But maybe we should discuss what is it actually that we want to use these two extra people for. So our first thought was to, kind of, get some feedback, new fresh eyes on whatever we have done in this one. So maybe we should have a look at- okay, so what is it actually that we are doing here? We are coming up with themes.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;There is a- yeah, there's two reasons. One is new fresh eyes and the other one is security.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Typically you lose one or maybe even two, so it's just so we don't become so small that there's no one there.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Eh, but yeah. Best case scenario everyone- until now in China, everyone- we have never lost anyone.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah, and I'm- yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;"So, so that's good, but I- this is typically never that eh, a thing that will happen. There are always someone that falls off. But we could be lucky. So it's more like you mean ""let's use them because they don't know anything and they will come with a new perspective""."
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;(..) Yeah. And I'm thinking hopefully they will not, because hopefully (.) so maybe they're there to validate the themes that we have actually selected.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah we want them to confirm that this is still valid, that we did not eh push too hard in a direction or we are some kind of eh- or we are biasing them in some way that we didn't really realize.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;So how do we get that? How do we leverage that?
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"Exactly, because I'm thinking that it's almost that they have to do this on themself- by themselves together with a moderator, what we went through but in a much more condensed form. Eh and then we can match it up. Because, if they are presented with anything, and they're totally new, I'm sure that they will say ""yeah yeah, it's good, kind of fits with my idea as well. Yeah yeah, it looks fine and-"""
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah we shouldn't put the words in their mouths. [They should try to put words on it before we say anything].
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"[Yeah exactly, so they should- exactly]. Have the chance to actually eh say ""okay good life to me means this and this and this"", but, then I'm just thinking, when will we actually meet? Eh when will they meet with the rest of the group, and-"
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;But this is why we wanted the- I only did this once in co-creation and with the investment, and it did work really well there, but it could have been because it was in the US and stuff like that, but it really worked with people coming in, and they were confident enough to- they did the investment stuff. Right? They invested money, different they-
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah. So exactly what the big group is doing here.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah. And they could come in and the other group pitched it as an eh as a company.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;And I think that is really great, but-
dtrs-11;05-designing-cocreation-workshops-day-2;David;Then they should simply arrive later. When they've already created the organization.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Exactly because, my point is exactly that I don't think that we'll get to a point here (.)
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Where you ready [to- to communicate as the company].
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"[At all, where we- because we're saying it] kind of on the side note, ""okay, imagine you're the CEO in a company"". We don't talk about anything else eh about this company."
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;So how long time do you think they need? To- is it an hour, is it two hours,
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;I think it could be easily two hours.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Because if they need to work on a company that could focus in on one of these then they need to select a theme, they need to start to-
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;I see what you mean. The problem is, if we do it for two hours, it's really difficult to change it if they come with good input these people. You want it to be flexible enough to be able to absorb that, eh that information and then change, or adjust.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;(..) But then maybe we don't- maybe we should just use them as extra respondents. I mean, and then just start, okay, they arrive a little bit earlier, maybe they will not (.) maybe they will do their name tag and then get a short introduction of what have happened last time, and then they'll just be thrown into it.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;And then everyone is together on the exercises. [Because otherwise I think it will eh-]
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;[I tend to think that it will work best].
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Maybe, I still- I-
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;I think it would be nice to do that, as you say, but I think we are not ready to do it at that point, and I think I-
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Maybe, I've seen it work, and that's the only reason why I'm holding it. I've seen it work, but I agree that when I saw it work they
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;were a little further ahead.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah, exactly. It sounds like they-
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;They were a little further ahead, but it was still on a company-level, but they were like we were-
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;But we're not even on a company-level here.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;No, that's why like where do we end here? That's the question. Like how far do we push it into this? 'Cause-
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;So we don't- I mean, this will- is something like five minutes, this exercise.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;But then maybe we need to prioritize this to do- we need to be more or less, more time into this. So they are more secure around what that company is.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;But we don't have any more time. That's the problem.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;No no, so I- no, I'm just saying something needs to go. So this- we can have room for this.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;"Or- or we can change the ex'- maybe they don't need to- to communicate how to sell it and all that stuff. We can change their tasks so they're trying to tell something else. If we take the point that we are here, we're invested in something, and then you go back to your, I don't know, to your boss or to your executive board, and then you tell, ""what did I invest in and why did I invest in this?"" And maybe that's what they're going to tell, the two new respondents."
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah yeah, so they could be- it's basically just taking what you believe in here,
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;And pitching that to someone else.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;"So they can say ""alright, we saw these three, four themes, and we invested in this one, because of this and this and this and this"". Because that's what they- that's the point where they are. They know why they invested in it, but they don't know exactly how it can be turned into a product and how it can be turned into a business yet."
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;But it will be- so it's not a group thing yet, so this is eh
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Individual.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;[Yeah, individual. For each person represent the- yeah].
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;[Individual. Eh it could easily be three or four] or five eh themes that-
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Different themes, easily. They could- it could be- hopefully they will align a little bit, but it could definitely be that. So, and this is why, and of course maybe I'm repeating myself, I'm coming back to, is it possible that they come here and we spend, I don't know, half an hour, forty minutes on them becoming a company, like agreeing on the values of the company, while we're doing the other exercise, the name tag exercise, with the others in for example the sc'- so if they, they come a little asynchronously. So these go in to this room and then the other people come into this room, but there is like a twenty minute gap between them or whatever.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"But maybe we should ehm- maybe we should then (.) so, then they have- then this group has agreed on ""okay, we will focus in- our company will focus in on well being, the well being theme. Eh our values are about, I don't know, eh r'-"""
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Mental health, eh and children.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"Yeah. For example. (laughter) (..) And how will you pitch that? How should they pitch this and how should this eh person respond? ""Eh okay. Yeah? Then I'm a part of your company now."" (laughs)"
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah, so why it worked the last time was that this company had several areas.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;But what if this person disagrees? And then he still needs to be a part of this project for the rest of the session. But he thinks it's basically wrong, he has not been part of agreeing that that's the theme that they need to work on.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;No no, and this is the challenge, but that is kind of the premise as well. That this person, he has some money (.) and this company produces (.) has maybe two areas, eh. And then, they will choose one of them- they have to choose one of them. Or, maybe, eighty percent here and twenty percent here.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;I think the person at this point, when you come, they can present the themes that they have invested in, and they can explaing why. And if he comes with money, then he can invest in the two three themes that they have invested in, so he has like the top- the winner themes from the last session, but he can invest in one of them.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;And that's- that's the thing here. The point is we want them to say why they invested in it.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah, exactly.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;We want him to see- to say why he's investing there, and then we want this here- the discussion.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah but then- then these guys eh they haven't decided yet.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;They haven't decided it. We know from last time which one is the heavily invested in.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;"Yeah yeah, but- but they- they need- I mean eh, what we talked about was that these should create the company based on one or two themes. So, they shouldn't have created the- the company, or maybe I mean, but they are in the eh the company's in the making and these guys are sitting around, wondering ""should we invest in- or should we continue with this theme, this or this or this, five themes"" it's- and it's all of those eh top eh winner themes here,"
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah but, [we know that this one-]
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;[Yeah but- but each-]
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;[And then this eh], then they pitch all of them. And then this person comes in, putting money on it.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;But I- my suggestion is that each person will pitch the theme that they invested the most in. So each person has a winner theme that they invested- I assume so, that they have one theme that they invest most in unless they invest the same in all of them. Then they need to choose one. Then maybe they invest something else and which is more than the other one.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;So we know what each one of them invested, but we also know this is not the right math.
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;The sum, yeah.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;We all know that your group actually have- this is the winner investment. Here- you have the most money here, in the excitement eh currency.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah we know that. They don't know that.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;No, but-
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;No, I guess we'll present it to them, or we put an-
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;And they should in theory recognize that, unless it's totally like this. So, and this- and of course, this then becomes something we could show to this person (.) eh, but they don't necessarily need to (.) to see this, then they will do the same investment, but without going through the whole path they got to, but they will hear the pitch, they will hear the pitch from these people, for that product. And the question is how do they make a pitch?
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah, I think that's hard, because it's not necessarily their own they need to pitch, then. If they pitch the one that they chose, it's easier because they know the whole mental process of- of choosing that one. But if they need to pitch something that someone else chose, of course that's difficult to do, if they don't have time to prepare and align.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;"So the point of course of this is to be- it needs to be some consensus, and we- hopefully they are more- they're aligned in the sense that ""yes, okay, like we are moving towards- we want to go towards- this is our (INAUDIBLE), so we need to make some hard choices here"", and as business men, they need to make some hard choices. And of course if some of that is so against this, that is of course a challenge, but hopefully they will more or less move towards this here."
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Yeah, I- I'm just thinking that- I think we're talking about different things.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah?
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;I think, my point is more like eh what will they feel comfortable with? And what are they able to- to talk about or to present without preparing anything?
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Without preparing anything, yeah. No, I agree.
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;If you want to align already at that point, then I think they need preparation time and they need to talk together.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Yeah no- and-
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;Because it's not necessarily their own thing, but if they are only talking about their own thing I think you can pretty much just throw them out into the scene and then they can talk about their own decision.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;I'm just thinking-
dtrs-11;05-designing-cocreation-workshops-day-2;Abby;Yeah it was the [last thing that they did here].
dtrs-11;05-designing-cocreation-workshops-day-2;Kenny;[Yeah. The last thing that they] did there.
dtrs-11;05-designing-cocreation-workshops-day-2;Ewan;Eh I'm just thinking how can- 'cause we want this person to help us make the choice.
