dataset;session;speaker;utterance
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah.
dtrs-11;03-iterations-on-workshop-design;Ewan;Eh cool, yeah.
dtrs-11;03-iterations-on-workshop-design;Abby;And I guess also it means that they have an interest in something, and they are kind of dedicated [to business].
dtrs-11;03-iterations-on-workshop-design;Ewan;[Yeah yeah, dedicated, yeah].
dtrs-11;03-iterations-on-workshop-design;Kenny;Another option is to include some internal experts, if we have some specific areas that we want to- like you did with the- with that session.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah, true, yeah. And you can say also, actually building on that idea, eh if health is our thing, maybe some health experts or some sort of- of-
dtrs-11;03-iterations-on-workshop-design;Abby;Yeah.
dtrs-11;03-iterations-on-workshop-design;Kenny;Or technical- I'm thinking for example air quality we have lots of eh expertise in China-org, in air quality.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah, definitely.
dtrs-11;03-iterations-on-workshop-design;Kenny;That could maybe bring some facts or some- some crazy [technology things].
dtrs-11;03-iterations-on-workshop-design;Ewan;[Yeah, and we need to have counter parts] of course, we can have the really hardcore health eh in a very physical sense, and then you have like the spiritual guru in a way, which is the other type of health.
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah, I don't know if- if we should- but I had that, spiritual-lead as well as tech-lead, when we were talking about lead users.
dtrs-11;03-iterations-on-workshop-design;Ewan;Okay, yeah. So maybe eh, yeah it kind of goes here.
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah it- at least it linked- [it linked someone].
dtrs-11;03-iterations-on-workshop-design;Ewan;[It's kind of an answer element between like the next level of that one (INDUADIBLE). We put it there, yeah. Cool.
dtrs-11;03-iterations-on-workshop-design;David;I don't know if I quite get that. What do you mean?
dtrs-11;03-iterations-on-workshop-design;Kenny;The- the lead- I think-
dtrs-11;03-iterations-on-workshop-design;David;Yeah?
dtrs-11;03-iterations-on-workshop-design;Kenny;I think just because usually when you talk about lead-users then usually you refer to it in a techy kind of way,
dtrs-11;03-iterations-on-workshop-design;David;Yeah.
dtrs-11;03-iterations-on-workshop-design;Kenny;But of course lead-users can also be in a more mindful spiritual way.
dtrs-11;03-iterations-on-workshop-design;David;Ah, yeah.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah. It's just that they have kind of above the rest knowledge about something, and typically yeah, as you say, it's about mobile phones or something. They'll be definitely (INAUDIBLE) within well-being.
dtrs-11;03-iterations-on-workshop-design;David;Yeah.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah. But this is kind of- the point was like, experts in something, and this is kind of an answer to that, it's kind of the next level. Ah, for example in a spiritual realm, or the- the tech realm.
dtrs-11;03-iterations-on-workshop-design;David;Yeah.
dtrs-11;03-iterations-on-workshop-design;Ewan;Eh yeah, okay, sorry, that was eh just there, and the next one you had was not too-
dtrs-11;03-iterations-on-workshop-design;David;Yeah yeah, not too high up the societal ranks, eh, compared to each other.
dtrs-11;03-iterations-on-workshop-design;Ewan;Compared to each other, yeah yeah, it's the same demographic, yeah?
dtrs-11;03-iterations-on-workshop-design;David;Yeah.
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah, so why- that's- there's a king, sitting with his eh, with his, I don't know.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah. Five Teslas.
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah.
dtrs-11;03-iterations-on-workshop-design;David;Exactly.
dtrs-11;03-iterations-on-workshop-design;Ewan;Or more like the Ferraris and the Bugari, or the castles.
dtrs-11;03-iterations-on-workshop-design;David;Or if that's not possible then at least be aware of eh how to avoid that conversation.
dtrs-11;03-iterations-on-workshop-design;Nina;Yeah.
dtrs-11;03-iterations-on-workshop-design;David;If it's going to rise, eh, during the session.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah.
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah.
dtrs-11;03-iterations-on-workshop-design;Abby;I have average people, no one too high up in the society, so it's kind of the exact- the same.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah. Of course it- they need to be premium car users, which of course dictates something, eh but eh they should at least be on the same level.
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah. Same level of premium.
dtrs-11;03-iterations-on-workshop-design;Ewan;Premium, yeah.
dtrs-11;03-iterations-on-workshop-design;Abby;So maybe miss Song was too-
dtrs-11;03-iterations-on-workshop-design;Ewan;Probably borderline [too high up, yeah].
dtrs-11;03-iterations-on-workshop-design;Abby;[Yeah, exactly, she was too] rich.
dtrs-11;03-iterations-on-workshop-design;Ewan;Eh yeah, cool. Do you have a
dtrs-11;03-iterations-on-workshop-design;David;Ehm yeah, eh like we talked about, eh (.) it's- I don't know, but it's kind of a profession and prototyping- 'typing medium alignment?
dtrs-11;03-iterations-on-workshop-design;Ewan;Mhm?
dtrs-11;03-iterations-on-workshop-design;David;Ehm-
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah what do you mean by that? Interesting.
dtrs-11;03-iterations-on-workshop-design;David;I mean, if we bring in a physicist, there could be slight things within the tools available that she could recognize and explain.
dtrs-11;03-iterations-on-workshop-design;Ewan;Mhm. The tools that we bring in?
dtrs-11;03-iterations-on-workshop-design;David;Yeah.
dtrs-11;03-iterations-on-workshop-design;Abby;So like we talked about the-
dtrs-11;03-iterations-on-workshop-design;David;At the actual co-creation.
dtrs-11;03-iterations-on-workshop-design;Abby;At the kindergarten eh,
dtrs-11;03-iterations-on-workshop-design;David;Yeah exactly, like-
dtrs-11;03-iterations-on-workshop-design;Abby;Like it was the scissor and paper they related to, and then it was-
dtrs-11;03-iterations-on-workshop-design;David;Yeah, exactly. Exactly, their relatedness.
dtrs-11;03-iterations-on-workshop-design;Ewan;Okay, yeah, cool.
dtrs-11;03-iterations-on-workshop-design;David;Ehm yeah. Ehm. Then in terms of eh gender and age, eh. Remote or extension of eh the current customers, they're trying to eh-
dtrs-11;03-iterations-on-workshop-design;Ewan;Remote or extension.
dtrs-11;03-iterations-on-workshop-design;David;Oh, extending, yeah, eh in that way, are we bringing in people who already know something, a little bit about these things, or people who don't know anything.
dtrs-11;03-iterations-on-workshop-design;Ewan;"Yeah. So the- it depends on what is ""these things"" and these- we have a very broad general- so, most people should be able to relate. Or, everyone should be able to relate, for example to health or to- so, yes they will know about it, but they- we will not bring in people that are so narrow, maybe, if we had three times four times of doing that we could, you know, go deeper and deeper and we wanna try to do that of course, but eh, it's not within a very specialized field that we're-"
dtrs-11;03-iterations-on-workshop-design;Abby;No, exactly and it is about the everyday life, so it's- it's very eh general I would say.
dtrs-11;03-iterations-on-workshop-design;David;Yeah.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah, definitely. Eh, yeah, good.
dtrs-11;03-iterations-on-workshop-design;David;But in general those thing'- like, having something like remote or extending, what's already there is kind of like that incremental or innovation, which can be entered on all of the variables.
dtrs-11;03-iterations-on-workshop-design;Ewan;Some cool words you used there, is that a- is that a word- some words you've been- is it like, terminology from eh? Remote and extended.
dtrs-11;03-iterations-on-workshop-design;David;Ah yeah, it is, ehm. And also because you can choose immediate eh remote or close eh job domains, to whatever you're gonna do.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah so if we talk about health it could be doctors or, yeah.
dtrs-11;03-iterations-on-workshop-design;David;But that would be very close and so, what- if you bring in some (wool?)-worker, or whatever, it might be a little bit far out, so.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah. Okay, cool.
dtrs-11;03-iterations-on-workshop-design;David;Pushing for innovation.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah. And it- yeah it's blessing and curses with both of those things of course, we want people that can relate, but not people that are so primed that they can only s'- they can't see it, they can see anything else.
dtrs-11;03-iterations-on-workshop-design;David;Yeah, exactly.
dtrs-11;03-iterations-on-workshop-design;Ewan;"Yeah, cool. Ehm I actually think I forgot one here. And that was maybe connected to this one. It's kind of an opposite to this one, I can see I kind of contradict myself a little bit. Maybe not so much, but we might want to go more narrow with our group to make them relate more. Like we, you know, if we're only six people, if they're too far away from each other they might like, you know, ""I don't understand what you're saying""."
dtrs-11;03-iterations-on-workshop-design;Kenny;It's gonna- and it's gonna be hard to find [some kind of alignment or, yeah common ground in the end, yeah].
dtrs-11;03-iterations-on-workshop-design;Ewan;[Yeah, the common ground. Common ground, yeah]. Eh. But I don't know, it ki'- this has to do with society of course. But they can still be on the same level in society, but still far away from each other in understanding each other maybe.
dtrs-11;03-iterations-on-workshop-design;Abby;Yeah, and I have one a little bit related to that. It's kind of the age thing, is it kind of within the same age? Like, we have in it the sa'- in the last screener, twenty-five to eh forty-five, do we want to bring in kids for example? Do we want to bring in grandparents?
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah, that could be super fun.
dtrs-11;03-iterations-on-workshop-design;Abby;Yeah, exactly.
dtrs-11;03-iterations-on-workshop-design;Nina;I have the- yeah. Basically the same thing.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah this is kind of in the same- this is more like questions we have or we- we're looking at.
dtrs-11;03-iterations-on-workshop-design;Abby;Yeah, absolutely.
dtrs-11;03-iterations-on-workshop-design;Ewan;What did you have here?
dtrs-11;03-iterations-on-workshop-design;Nina;Yeah, the same pretty much, the same thing.
dtrs-11;03-iterations-on-workshop-design;Ewan;Age, kids, relatives, yeah. Cool. I would really love to- I never tried it, but it would be amazing to have these relations, because they are so different, but so close because they share blood. They share something else than eh-
dtrs-11;03-iterations-on-workshop-design;Abby;Yeah. And for example, just- I mean, because we are talking about the child seats, it is a kid who is actually using the child seat. What is important for that kid? And probably it will be a very small kid, from maybe three years old or something, maybe he or she can't express herself that much, but still, if it's something that eh she's using every day and she- it's just a hassle to get this- the belts on and stuff. I mean, it's just eh-
dtrs-11;03-iterations-on-workshop-design;Ewan;That could be very interesting to see. Did you have something else?
dtrs-11;03-iterations-on-workshop-design;Nina;Ehm, I mean obviously they have to be creative, in some extent, but then I had like introvert versus extrovert,
dtrs-11;03-iterations-on-workshop-design;Ewan;Mhm?
dtrs-11;03-iterations-on-workshop-design;Nina;Like, because extroverts are more tend to talk, interpret- they're maybe sometimes more creative but they don't,
dtrs-11;03-iterations-on-workshop-design;Ewan;[Express themself?]
dtrs-11;03-iterations-on-workshop-design;Nina;[Express it in] the group so, maybe that was something to consider. And that we want them to be, in a way, creative or, spontaneous and that's kind of all those together, approachable.
dtrs-11;03-iterations-on-workshop-design;Kenny;I have kind of the same.
dtrs-11;03-iterations-on-workshop-design;Ewan;On this one?
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah. Talkative and listening,
dtrs-11;03-iterations-on-workshop-design;Ewan;So this is more like [a personality trait?]
dtrs-11;03-iterations-on-workshop-design;Kenny;[at the same time, but there are some] characteristics of the stuff that people- and I think this is quite tricky, because of course we want to- to recruit people who are I guess in general extrovert, [but the introvert- but the introvert can have some really nice thoughts about it, but if we are-]
dtrs-11;03-iterations-on-workshop-design;Nina;[but not only, yeah exactly. Exactly they are very important].
dtrs-11;03-iterations-on-workshop-design;Kenny;If we are recruiting them then we need to be aware of how do we [extract it], how do we get it out of them. Especially if there are extrovert people among the group, because then the introvert tends to be even more pulling back.
dtrs-11;03-iterations-on-workshop-design;Nina;[Approach them].
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah.
dtrs-11;03-iterations-on-workshop-design;Abby;And I'm thinking about who's actually going to recruit these people. We'll have a really hard job in discovering who is introvert, who is extrovert, just eh by talking to them on the phone, asking questions eh
dtrs-11;03-iterations-on-workshop-design;Ewan;"I have it really difficult there 'cause I was like ""try to validate if you have humour"". (laughter) 'Cause that's- I think that it could- kind of the only link we can have to them is humour, it's like, yeah, tell a joke and see what happens. (laughter)"
dtrs-11;03-iterations-on-workshop-design;Nina;And then I have-
dtrs-11;03-iterations-on-workshop-design;David;"But couldn't a- like a recruiter for instance eh directly ask them or come up with some kind of example, ""if you should rate yourself- imagine you're in a social gathering for the first time. How- on a scale of one to ten, where introvert is the- and the extrovert is the ultimate, how would you rate yourself?"" [Just to get an idea, yeah]."
dtrs-11;03-iterations-on-workshop-design;Nina;[So this is a valve, in a way].
dtrs-11;03-iterations-on-workshop-design;Abby;[Absolutely. And it is stuff like that that we need to have in the screening].
dtrs-11;03-iterations-on-workshop-design;Ewan;[It is- yeah yeah yeah, definitely]. And hopefully we are- we don't have to make this, 'cause there's already some proving systems there, but yeah we need to at least to- to make sure that that is in place.
dtrs-11;03-iterations-on-workshop-design;Abby;Yeah.
dtrs-11;03-iterations-on-workshop-design;David;But maybe, yeah. Maybe even able to read that they have ranked themselves prior.
dtrs-11;03-iterations-on-workshop-design;Abby;And one thing is how they see themself, another thing is how they actually act eh when they come in a [room that (INAUDIBLE) people].
dtrs-11;03-iterations-on-workshop-design;David;[True].
dtrs-11;03-iterations-on-workshop-design;Kenny;"[""Rate your sense of humour on scale from (two] to two?)"" (laughter)"
dtrs-11;03-iterations-on-workshop-design;Nina;Mhm, I have eh dependent versus independent, like how they maybe, regarding to making to making choices maybe?
dtrs-11;03-iterations-on-workshop-design;Kenny;Mhm.
dtrs-11;03-iterations-on-workshop-design;Nina;Or if, you know if they even have the close family.
dtrs-11;03-iterations-on-workshop-design;Ewan;Sorry, I was disconnected, what did you say? Sorry eh,
dtrs-11;03-iterations-on-workshop-design;Nina;Dependent versus independent, like eh how they make choices, regarding to making choices or how they- even if they-, how often do they communicate with their families?
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah.
dtrs-11;03-iterations-on-workshop-design;Kenny;Mhm. And then, it would be even more interesting if maybe first session we had, and we're talking about this and the second session they're bringing their families and grandparents and things, then you can match it up and see how they- how is it in reality.
dtrs-11;03-iterations-on-workshop-design;Nina;Who really make the choices. (laughs)
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah.
dtrs-11;03-iterations-on-workshop-design;Ewan;"(Writing post-its) (..) So I call this personal traits, expertise. Is this ""ability to relate""?"
dtrs-11;03-iterations-on-workshop-design;Nina;Yeah, yeah. You can say that.
dtrs-11;03-iterations-on-workshop-design;Ewan;"Eh then I have one last one which is called- yeah, this is basically ""make sure they are open to homework, or as we call it, funwork"". (laughter)"
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah. And I think this is eh the- my intention is the same. Like, real time to participate.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah.
dtrs-11;03-iterations-on-workshop-design;Kenny;I'm not really sure how to validate or ensure that.
dtrs-11;03-iterations-on-workshop-design;Ewan;It's kind of a- a-
dtrs-11;03-iterations-on-workshop-design;Nina;Invest it.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah, investment.
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah. So it's more like a gut feeling. Are they really interested in doing this or, [aren't they?]
dtrs-11;03-iterations-on-workshop-design;Nina;[Or they just do it] 'cause they- yeah. (..) It's like an interview, you know for a job.
dtrs-11;03-iterations-on-workshop-design;Kenny;Exactly.
dtrs-11;03-iterations-on-workshop-design;Nina;Like how much do you want this?
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah, do you want it, or do you just need the salary?
dtrs-11;03-iterations-on-workshop-design;Nina;Yeah, exactly. I mean, it's important to know, in a way.
dtrs-11;03-iterations-on-workshop-design;Ewan;(..) Okay, level of investment. So we have something around expertise. How do you spell that, expertise? (..) Yeah, so level of investment, personal traits, ability to connect, expertise. These are kind of- yeah this is somewhat connected here. This is just a- a range, right? A specter of, eh profession, profession and prototyping, or what did you mean with this one again?
dtrs-11;03-iterations-on-workshop-design;David;Kind of alignment with eh-, [it is- it's the-]
dtrs-11;03-iterations-on-workshop-design;Abby;[The tools that we're using].
dtrs-11;03-iterations-on-workshop-design;Kenny;[Yeah].
dtrs-11;03-iterations-on-workshop-design;David;It's in kind of like extending expertise, maybe.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah?
dtrs-11;03-iterations-on-workshop-design;David;Or inbetween, below the a-,
dtrs-11;03-iterations-on-workshop-design;Ewan;Somewhere inbetween here?
dtrs-11;03-iterations-on-workshop-design;David;It's- it's-
dtrs-11;03-iterations-on-workshop-design;Ewan;Oh yeah, [sorry, this was the point around-, yeah].
dtrs-11;03-iterations-on-workshop-design;David;[It's more eh targeted towards] the prototyping tools. So it's more-
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah it's their ability (.) to use- that was the thing you experienced around the, as you said, yeah the- they could use the scissors, but nothing else, yeah.
dtrs-11;03-iterations-on-workshop-design;David;Yeah, exactly.
dtrs-11;03-iterations-on-workshop-design;Ewan;It's kind of also a little bit between this and this, the personal trait. It's more a- yeah maybe- maybe they're-
dtrs-11;03-iterations-on-workshop-design;Abby;But, it's not anything that we need for the screener, it's something to keep in mind when we do the-
dtrs-11;03-iterations-on-workshop-design;Kenny;[Creating the tools].
dtrs-11;03-iterations-on-workshop-design;David;[I'ts more- yeah. Yeah, exactly].
dtrs-11;03-iterations-on-workshop-design;Abby;[I mean if we are for example focusing on people] within the health eh professions, then we need to think if it affects the- the tools that we're going to use.
dtrs-11;03-iterations-on-workshop-design;David;Totally, yes. It's usually for designing the actual workshop.
dtrs-11;03-iterations-on-workshop-design;Abby;Yeah.
dtrs-11;03-iterations-on-workshop-design;David;Eh and since the-
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah?
dtrs-11;03-iterations-on-workshop-design;David;"Since the whole setting is concerning a tangible THE COMPANY environment, now I've heard you guys say quite some time- I don't know if it's nagging you or something but eh I've- I've written ""what is accepta'- acceptable cars to own, for the people?"""
dtrs-11;03-iterations-on-workshop-design;Ewan;Mhm? Yeah so we ehm, we're very loose with that. It just needs to be what we could call a premium car, meaning that it should- it's- Mercedes okay, Honda not okay.
dtrs-11;03-iterations-on-workshop-design;Kenny;[So it's a combination of price level and brand, yeah].
dtrs-11;03-iterations-on-workshop-design;Abby;[So we have a list that we'll put on the screener], yeah.
dtrs-11;03-iterations-on-workshop-design;David;It's only because you've mentioned Tesla or something out of the ordinary.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah.
dtrs-11;03-iterations-on-workshop-design;Kenny;It's a little bit special with the Teslas.
dtrs-11;03-iterations-on-workshop-design;Ewan;And this is- we basically have to follow the policies of the company here. Eh-
dtrs-11;03-iterations-on-workshop-design;Nina;What do you compare to.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah, with some variations. For example Land Rover is really big in eh in China not so big necessarily, yeah. But yeah, it's important.
dtrs-11;03-iterations-on-workshop-design;David;And also, yeah in relation to respondents talking to each other and stuff like that.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah yeah.
dtrs-11;03-iterations-on-workshop-design;David;Eh, for conversation. Eh and this is also practical matter. It's not- it's kind of over-lighting the screener but, eh I forgot to mention it in the prior session, eh dress code.
dtrs-11;03-iterations-on-workshop-design;Kenny;For us?
dtrs-11;03-iterations-on-workshop-design;David;For us and for participants, sometimes people do that as well.
dtrs-11;03-iterations-on-workshop-design;Nina;Ahuh, that's yeah, that's a good point.
dtrs-11;03-iterations-on-workshop-design;Ewan;I think- yeah. We probably would follow the regular dress code that we have eh, but we can of course inform them. So, before- yeah. It's a- it's a sensitive question. We would typically wear low, like casual smart, so meaning no big brand name, this is- this is the suit- not necessarily good, this is very much branding, but yeah eh- [regular t-shirt, regular jeans].
dtrs-11;03-iterations-on-workshop-design;Kenny;[That's not a brand that popular].
dtrs-11;03-iterations-on-workshop-design;David;[Yeah yeah yeah, exactly].
dtrs-11;03-iterations-on-workshop-design;Ewan;Kenny would be working with a nice- you are looking very nice, same with you and you. I'm the only one that is kind of stating something with this.
dtrs-11;03-iterations-on-workshop-design;Abby;Yeah, exactly.
dtrs-11;03-iterations-on-workshop-design;Ewan;Not too upscale, we don't wanna make them lose face by us looking fabulous and they are [(gutting?) down].
dtrs-11;03-iterations-on-workshop-design;Kenny;[Less- less formal than they- we want to look less formal than that].
dtrs-11;03-iterations-on-workshop-design;Abby;"[Yeah but at the same time we could also kind of say to them] ""okay, everyone needs to wear black"" or white or something so that they don't differentiate themselves too much with eh fashion or, eh-"
dtrs-11;03-iterations-on-workshop-design;Nina;"Not like formal informal so they don't feel from the beginning like ""oh my gosh, this is like something that I need to really prepare"" in a way."
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah, it's a very interesting thought, going in all directions there. You could force them into becoming like a-
dtrs-11;03-iterations-on-workshop-design;Kenny;You need to wear red, everybody (laughs)
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah yeah, dress as your favorite animal. (laughter) But there's tons of stuff to do there, it's very interesting. Eh I think I'll put that up here as well, because I- if anything we should use it for something.
dtrs-11;03-iterations-on-workshop-design;Nina;Or what colours not to wear.
dtrs-11;03-iterations-on-workshop-design;Abby;"Exactly, so it could be the way to divide the people into groups, eh we'll tell ""okay, you need to wear something blue, you need to wear something green, you need to wear something red"""
dtrs-11;03-iterations-on-workshop-design;Kenny;That could be quite interesting.
dtrs-11;03-iterations-on-workshop-design;Abby;And then they need to group according to colours. Something.
dtrs-11;03-iterations-on-workshop-design;Ewan;You could- it's kind of like you know, in the army, first three months, bootcamp, you're only wearing your uniform and you hook up with people you never would have hooked up with before, because that day, on the first day of the fourth month, you go out for a beer and you just- turns out you've been hanging out with some hip-hoppers. It's the worst! (laughter)
dtrs-11;03-iterations-on-workshop-design;Nina;And also maybe consider colours, or something- what is inappropriate.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah, I think- yeah. We- it's a very sensitive theme. I have never tried to utilize it, but it could be interesting.
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah, you're kind of removing the visual eh-
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah. But you kind of- in one way, you want them to come as they are, I mean them as people. We don't want to create them into some- some random cubes. They are special, we want- we wanna make them special.
dtrs-11;03-iterations-on-workshop-design;Abby;Absolutely.
dtrs-11;03-iterations-on-workshop-design;Kenny;Yeah.
dtrs-11;03-iterations-on-workshop-design;Ewan;But it would- the reason we're doing it will be because it's fun, and because they can then reveal something afterwards or hide something, we should use it actively.
dtrs-11;03-iterations-on-workshop-design;Abby;Yeah, absolutely, I mean if we put come constraints on them, from the beginning, of course we should-
dtrs-11;03-iterations-on-workshop-design;Kenny;We should have a purpose in-
dtrs-11;03-iterations-on-workshop-design;Abby;Absolutely.
dtrs-11;03-iterations-on-workshop-design;Kenny;As a tool.
dtrs-11;03-iterations-on-workshop-design;Abby;It should express who you are, okay, then they need to present [themselves with that- yeah, exactly].
dtrs-11;03-iterations-on-workshop-design;Ewan;[So they're over-excited I think it's- for example], that's cool yeah. Yeah. Cool. Eh yeah. Did you have another build?
dtrs-11;03-iterations-on-workshop-design;David;Yeah but it's on the wrong side. Eh it was more targeted to the- to the workshop as well, an idea about eh, if you end up as having health as a major theme, they could bring an artifact which would relate to that.
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah, cool.
dtrs-11;03-iterations-on-workshop-design;David;Which is important, [for them].
dtrs-11;03-iterations-on-workshop-design;Nina;[That's like the before homework], the little homework.
dtrs-11;03-iterations-on-workshop-design;David;What's your prime artifact?
dtrs-11;03-iterations-on-workshop-design;Ewan;Yeah, so it kind of falls under the homework part of it, yeah.
dtrs-11;03-iterations-on-workshop-design;Nina;The involvement.
dtrs-11;03-iterations-on-workshop-design;Ewan;That's cool- sometimes that is cool. Eh again, if we- typically- and, I don't know, I- I've experienced it working really well, and then I've experienced it stealing a lot of time. Eh but I hunt'- I've seen both sides of it. It's a good idea.
dtrs-11;03-iterations-on-workshop-design;Nina;The involvement down, no?
dtrs-11;03-iterations-on-workshop-design;Ewan;"Yeah I'm putting it here, 'cause this is more like eh ideas for, kind of stuff for us to do. It's more in the ""what can we do in the workshop"" than the respondents."
dtrs-11;03-iterations-on-workshop-design;David;Yeah. It could also be take three pictures prior to the workshop eh of health that means a lot to you, yeah.
